y_real,y_pred
1,0.6751204
1,0.6518981
1,0.48661104
1,0.39266723
1,0.34870204
1,0.42374566
1,0.11063735
1,0.2876123
1,0.5462507
1,0.44992727
1,0.33982366
1,0.53397024
1,0.291278
1,0.5172157
1,0.26073658
1,0.51871747
1,0.6469125
1,0.34587967
1,0.43814698
1,0.58566344
1,0.33579785
1,0.6030105
1,0.25770876
1,0.42037523
1,0.26014003
1,0.4559742
1,0.5325755
1,0.19231546
1,0.33200827
1,0.40884978
1,0.2544866
1,0.44160256
1,0.5816601
1,0.48471624
1,0.4155486
1,0.38215354
1,0.2202731
1,0.23893566
1,0.43603805
1,0.4466274
1,0.41231272
1,0.5014225
1,0.38502374
1,0.42874795
1,0.369332
1,0.39407083
1,0.4294434
1,0.39125878
1,0.28464806
1,0.50266623
1,0.36536926
1,0.39321685
1,0.24420477
1,0.37233752
1,0.2701465
1,0.43431166
1,0.41519976
1,0.4223307
1,0.6894969
1,0.50162184
1,0.2700913
1,0.5003845
1,0.3870954
1,0.46658507
1,0.38754737
1,0.4056583
1,0.19939059
1,0.34621614
1,0.67428666
1,0.32765007
1,0.4254184
1,0.38902703
1,0.66677845
1,0.6435095
1,0.3356453
1,0.47422856
1,0.38843054
1,0.35593483
1,0.37938735
1,0.3867831
1,0.1173372
1,0.4053207
1,0.320458
1,0.34226632
1,0.37848055
1,0.46647963
1,0.29065892
1,0.44884178
1,0.5831597
1,0.37234187
1,0.29566225
1,0.45336616
1,0.57999027
1,0.46500117
1,0.5890618
1,0.50120115
1,0.53007495
1,0.40146455
1,0.46645525
1,0.6192194
1,0.45983937
1,0.25229126
1,0.3811296
1,0.45869085
1,0.3510105
1,0.2385364
1,0.80846167
1,0.40111002
1,0.43301138
1,0.3454322
1,0.30430272
1,0.30135998
1,0.2894199
1,0.5763758
1,0.54419994
1,0.32263315
1,0.45172912
1,0.3598636
1,0.40314817
1,0.45658073
1,0.5651441
1,0.54885656
1,0.26703477
1,0.39787632
1,0.37820005
1,0.46419352
1,0.18268396
1,0.6636766
1,0.5162373
1,0.41480196
1,0.17600632
1,0.22402143
1,0.26761448
1,0.4299984
1,0.38420615
1,0.5611314
1,0.58661556
1,0.66998696
1,0.4214372
1,0.2818286
1,0.28877237
1,0.17025986
1,0.45602846
1,0.68974423
1,0.54779845
1,0.5749719
1,0.42437068
1,0.50244725
1,0.63996214
1,0.22930023
1,0.50869006
1,0.5222167
1,0.2205236
1,0.5967243
1,0.48196474
1,0.47112143
1,0.46939108
1,0.45803893
1,0.26846778
1,0.19594468
1,0.4211047
1,0.5456237
1,0.31206334
1,0.44120863
1,0.56425536
1,0.41014978
1,0.39697787
1,0.35907912
1,0.45910656
1,0.56715053
1,0.47539568
1,0.32849476
1,0.2575507
1,0.42557916
1,0.597898
1,0.46824923
1,0.5651618
1,0.38333616
1,0.25840586
1,0.18476011
1,0.445505
1,0.46643087
1,0.36617488
1,0.4405528
1,0.49234578
1,0.38660645
1,0.5202793
1,0.2554544
1,0.43973333
1,0.7181054
1,0.34985724
1,0.36333707
1,0.29587725
1,0.26139042
1,0.46406007
1,0.45291886
1,0.344706
1,0.71663904
1,0.3772749
1,0.34363335
1,0.40635622
1,0.3376098
1,0.43990472
1,0.5080392
1,0.4166198
1,0.44880596
1,0.511792
1,0.41138437
1,0.4659232
1,0.5209528
1,0.4660897
1,0.36360747
1,0.41763166
1,0.5185351
1,0.4576776
1,0.4366393
1,0.4658269
1,0.43002906
1,0.3220266
1,0.5528496
1,0.47627538
1,0.3254229
1,0.21498229
1,0.35525373
1,0.3089928
1,0.5562478
1,0.5053874
1,0.22863178
1,0.52836394
1,0.465748
1,0.3988798
1,0.4449982
1,0.43883884
1,0.22351399
1,0.45756117
1,0.7551666
1,0.4867167
1,0.29499725
1,0.4764509
1,0.29111922
1,0.37732297
1,0.5102493
1,0.4634692
1,0.48475525
1,0.43445587
1,0.46217066
1,0.3880712
1,0.5150872
1,0.43778825
1,0.33918998
1,0.40616843
1,0.2740304
1,0.50787026
1,0.23916338
1,0.37080747
1,0.33140245
1,0.3227214
1,0.6112602
1,0.5554519
1,0.46118295
1,0.5681527
0,0.39794007
0,0.19711018
0,0.52730656
0,0.33082566
0,0.3797066
0,0.28374514
0,0.37336886
0,0.4244021
0,0.30714446
0,0.6151137
0,0.10622707
0,0.6427429
0,0.5305453
0,0.27743533
0,0.34988648
0,0.44637826
0,0.4410509
0,0.5115183
0,0.38990673
0,0.6355807
0,0.2521222
0,0.18144897
0,0.17462501
0,0.5231219
0,0.3045036
0,0.2866106
0,0.36218622
0,0.22938511
0,0.24307202
0,0.12676929
0,0.48227197
0,0.2849245
0,0.1849307
0,0.27357915
0,0.38493437
0,0.60699975
0,0.20350951
0,0.40171823
0,0.2940098
0,0.17032613
0,0.29432732
0,0.27411607
0,0.19470444
0,0.36160475
0,0.23847297
0,0.20807911
0,0.27558142
0,0.44393155
0,0.24181567
0,0.28870752
0,0.31651935
0,0.30865723
0,0.53867245
0,0.42964107
0,0.3338197
0,0.48329508
0,0.40778512
0,0.22833256
0,0.2529657
0,0.12022699
0,0.40827495
0,0.21100605
0,0.19977456
0,0.5312176
0,0.12637101
0,0.43331027
0,0.2579666
0,0.36926877
0,0.38557902
0,0.30455816
0,0.22173838
0,0.8014194
0,0.57949615
0,0.1872075
0,0.14038363
0,0.18482144
0,0.3531914
0,0.36102033
0,0.2543673
0,0.11787833
0,0.31893024
0,0.17257467
0,0.1694665
0,0.1411213
0,0.34192076
0,0.14771782
0,0.22636679
0,0.35502183
0,0.40543213
0,0.32432655
0,0.41174757
0,0.499008
0,0.30983832
0,0.3780475
0,0.18104507
0,0.2257537
0,0.53526986
0,0.23557164
0,0.37533304
0,0.3049469
0,0.28465265
0,0.2947863
0,0.25333267
0,0.43476713
0,0.19033256
0,0.47296113
0,0.3481741
0,0.50680715
0,0.4389994
0,0.30404243
0,0.31792256
0,0.26117107
0,0.35831925
0,0.31373477
0,0.57986784
0,0.30066139
0,0.15011601
0,0.30055124
0,0.34650883
0,0.32839918
0,0.26870185
0,0.43407944
0,0.23949045
0,0.1605444
0,0.15778102
0,0.4425332
0,0.2680048
0,0.16472088
0,0.24486472
0,0.27380082
0,0.2857181
0,0.27250823
0,0.42379507
0,0.16809615
0,0.24591188
0,0.45484716
0,0.34361568
0,0.2918928
0,0.28301707
0,0.30582795
0,0.36966848
0,0.3533507
0,0.19984674
0,0.15025389
0,0.35309097
0,0.44166365
0,0.3208499
0,0.20653324
0,0.5461637
0,0.13669325
0,0.13752522
0,0.38006398
0,0.43588886
0,0.2458678
0,0.52293074
0,0.28673494
0,0.21576238
0,0.21782419
0,0.30017078
0,0.21188118
0,0.16027404
0,0.09739248
1,0.27416578
0,0.17854439
0,0.1906656
0,0.17103443
0,0.22583085
0,0.15448277
0,0.25065905
0,0.2902822
0,0.15848589
1,0.35373926
0,0.67317843
0,0.2024666
0,0.41334167
0,0.36991498
0,0.4582521
0,0.35890013
0,0.29973823
0,0.32158673
0,0.38666564
0,0.38473722
0,0.3724772
0,0.12760021
0,0.29808986
0,0.24744257
0,0.3185063
0,0.26220417
0,0.401033
0,0.2885287
0,0.3631917
0,0.40085027
0,0.19653895
0,0.28593406
1,0.30369538
0,0.26508358
0,0.14545175
0,0.14102696
0,0.32926717
0,0.17725398
0,0.14905488
0,0.29890993
0,0.35902128
0,0.3746978
0,0.0920926
0,0.25724882
0,0.30231
1,0.38652784
0,0.24175933
0,0.34847254
0,0.1474379
0,0.36472005
0,0.2723533
0,0.19114064
0,0.19410568
0,0.072500184
0,0.5004497
0,0.34658358
0,0.24789728
0,0.28997567
0,0.15941289
0,0.32208416
0,0.29585633
0,0.17873332
0,0.59787875
0,0.2408125
0,0.24291722
0,0.42363882
1,0.63301456
0,0.07534871
0,0.1996162
0,0.40709698
0,0.2691938
0,0.2694959
0,0.2661815
0,0.31967226
0,0.23258513
0,0.32384998
1,0.4593601
0,0.21873815
0,0.6613413
0,0.20135635
0,0.1859856
0,0.2862488
0,0.17023166
0,0.20118867
0,0.46428707
0,0.2161295
0,0.43706948
0,0.2213054
0,0.33761883
0,0.17696738
0,0.3245882
0,0.40820533
0,0.37687394
0,0.34685323
0,0.3631029
0,0.25751734
0,0.3639355
0,0.14075848
0,0.22591084
0,0.17439684
0,0.39520317
0,0.3710496
0,0.26110297
0,0.16319065
0,0.4768472
0,0.4478165
0,0.36658052
0,0.40036508
0,0.33470082
0,0.271205
0,0.39894885
0,0.29135907
0,0.35617158
0,0.38249278
0,0.23025091
0,0.3429422
0,0.44840315
0,0.43604195
0,0.40999514
0,0.34943247
0,0.30974644
0,0.33544043
0,0.17926966
0,0.55158997
0,0.30897835
0,0.2620809
0,0.47477245
0,0.19461152
0,0.48523575
0,0.27943608
0,0.13125673
0,0.3155564
0,0.34238634
0,0.35442185
0,0.39755335
0,0.31402585
0,0.49006099
0,0.23700853
0,0.3761996
0,0.29953226
0,0.2921924
0,0.27451107
0,0.114893675
0,0.5980761
0,0.4169964
0,0.44262815
0,0.2581512
0,0.17388292
1,0.42979437
0,0.15552618
0,0.16563913
0,0.25218356
0,0.23511353
0,0.39405572
0,0.3178555
0,0.22612885
0,0.20424841
0,0.23284556
0,0.5422887
0,0.3218947
0,0.4482458
0,0.334842
0,0.22455491
0,0.30319333
0,0.14754547
0,0.16387035
0,0.12928551
0,0.13805027
0,0.23023134
0,0.26656792
0,0.3227677
0,0.2255166
0,0.38934088
0,0.428219
0,0.3693983
0,0.29103142
0,0.33286083
0,0.39003545
0,0.42134348
0,0.2633776
0,0.32861358
0,0.13053033
0,0.24091497
0,0.4383012
0,0.45619804
0,0.3821894
0,0.27321002
0,0.38426277
1,0.6432274
0,0.26752493
0,0.43937472
0,0.18828902
0,0.4562165
0,0.42204615
0,0.12981258
0,0.13622239
0,0.30248177
0,0.41961443
0,0.33021635
0,0.35122973
0,0.23381227
1,0.27229458
0,0.32957396
0,0.36643496
0,0.37279946
0,0.38772613
0,0.36529052
0,0.44443837
0,0.3878315
0,0.38412294
0,0.26416904
0,0.17274176
0,0.22331497
0,0.33593434
0,0.34428683
0,0.47087383
0,0.40747535
0,0.28154215
0,0.23326573
0,0.2605097
0,0.43969342
0,0.32415026
0,0.3195052
0,0.41416803
0,0.24171871
0,0.42900988
0,0.49442995
0,0.17928782
0,0.43379396
0,0.28559348
1,0.5196852
0,0.23844016
0,0.48233908
0,0.48233908
0,0.29784745
0,0.54460967
0,0.20795095
0,0.4123171
0,0.29482663
0,0.27594525
0,0.3205974
0,0.19298063
0,0.23877922
0,0.22961476
0,0.1323779
0,0.35842332
0,0.19551961
0,0.1810726
0,0.15250473
0,0.3563081
0,0.384147
0,0.38956016
0,0.4235447
0,0.34422678
0,0.37566754
0,0.5235321
0,0.524023
0,0.33462203
0,0.26572078
0,0.5562184
0,0.21094562
0,0.27835533
0,0.22629498
0,0.23398444
0,0.41213778
0,0.31693453
0,0.18824978
0,0.2444848
0,0.31337598
0,0.6426028
0,0.18521895
0,0.23414749
0,0.5082608
0,0.29084215
0,0.6227499
0,0.37032342
0,0.59576875
0,0.22852859
0,0.4186435
0,0.31500655
0,0.18615593
0,0.43821484
0,0.32514384
0,0.31187874
0,0.39408195
0,0.5536843
0,0.73139113
0,0.3141506
0,0.60287565
0,0.23710549
0,0.4886786
0,0.3936362
0,0.33860466
0,0.11357515
0,0.14848526
0,0.30991232
0,0.4654771
1,0.3036759
0,0.32436317
0,0.5509213
0,0.46168998
0,0.21819368
0,0.65722036
0,0.316362
0,0.3864037
0,0.23911731
0,0.29675716
0,0.26938945
0,0.23413439
0,0.36658967
0,0.41148373
0,0.40581182
0,0.6928834
0,0.53607446
0,0.29840925
0,0.40710473
0,0.5018803
0,0.39993185
0,0.19957681
0,0.33649603
0,0.15587616
0,0.29748228
0,0.33522674
0,0.33765784
0,0.16805987
0,0.3072981
0,0.41854593
0,0.30808392
0,0.16600105
0,0.23742767
0,0.19163935
0,0.4403331
0,0.33001152
0,0.110996224
0,0.1414244
0,0.5108378
0,0.24014905
0,0.15345222
0,0.51599467
0,0.3447931
0,0.4536478
0,0.21284585
0,0.3850852
0,0.4687432
0,0.38960308
0,0.33176747
0,0.43412524
0,0.3267596
0,0.3032557
0,0.11483436
0,0.5445153
0,0.2784065
0,0.14540026
0,0.25983188
0,0.2786818
0,0.4064
0,0.28830302
0,0.28153622
0,0.37281945
0,0.16237955
0,0.17026263
0,0.19563466
0,0.22469947
0,0.22142002
0,0.22123136
0,0.25691435
0,0.35764158
0,0.3514114
0,0.32838702
0,0.33184963
0,0.37248236
0,0.6007972
0,0.2181467
0,0.44556975
0,0.21475345
0,0.44357282
0,0.46756735
0,0.22878247
0,0.28282598
0,0.3415916
0,0.39722776
0,0.23935096
0,0.43113086
0,0.25059536
0,0.27871925
0,0.1585693
0,0.17688423
0,0.5236706
0,0.3776851
0,0.44418952
0,0.3994583
0,0.32392225
0,0.43610215
0,0.21849367
0,0.19362615
0,0.34230533
0,0.24258077
0,0.29891673
0,0.4042165
0,0.41350415
0,0.30818808
0,0.2667997
0,0.19950446
0,0.34282717
0,0.28840393
0,0.39856032
0,0.28221196
0,0.2822655
0,0.29714498
0,0.35813808
0,0.55271524
0,0.38397625
0,0.7732829
0,0.20139594
0,0.50926507
0,0.33040217
0,0.32253334
0,0.20108652
0,0.45637345
0,0.18690501
0,0.32468885
0,0.355913
0,0.32427564
0,0.33747423
0,0.21054542
0,0.28008515
0,0.29044297
0,0.36400673
0,0.25443798
0,0.32391173
0,0.20654295
0,0.37238875
0,0.16025947
0,0.47167704
0,0.4692498
0,0.270955
0,0.5527653
0,0.22352836
0,0.24981721
0,0.3758748
0,0.44492117
0,0.52734035
0,0.17486285
0,0.2871541
0,0.37909484
0,0.45542035
0,0.6222611
0,0.3740133
0,0.27084965
0,0.30281615
0,0.5062582
0,0.31330264
0,0.18372539
0,0.30068853
0,0.35240442
0,0.16447471
0,0.3727819
0,0.62661034
0,0.4724471
0,0.33759105
0,0.5115766
0,0.2698268
0,0.36069328
0,0.45008266
0,0.68353987
0,0.27708867
0,0.18602523
0,0.1945841
0,0.5341315
0,0.31815985
0,0.31146365
0,0.43125302
0,0.38372672
0,0.33582297
0,0.35626012
0,0.32110605
0,0.525486
0,0.40283248
0,0.48943427
0,0.53938085
0,0.48141852
0,0.4586224
0,0.44594026
0,0.11203642
0,0.49213046
0,0.40847063
0,0.27280214
0,0.42256597
0,0.19200446
1,0.20403916
0,0.34014842
0,0.37563384
0,0.35718134
0,0.40744358
0,0.2308412
0,0.6582833
0,0.33542725
0,0.18399704
0,0.2254702
0,0.7163081
0,0.21540287
0,0.39116096
0,0.35556644
0,0.44482324
0,0.21284844
0,0.35386
0,0.31199595
0,0.33203486
0,0.2890222
0,0.43546003
0,0.27767873
0,0.45412165
0,0.27103484
0,0.14537744
1,0.5542371
0,0.30101886
0,0.26844603
0,0.20395197
0,0.2611308
0,0.20630366
0,0.45056492
0,0.3441865
0,0.29575574
0,0.20816194
0,0.2843662
0,0.21770574
0,0.3746295
0,0.33077678
0,0.36574575
0,0.35158062
0,0.35532326
0,0.24475233
0,0.20224394
0,0.37233442
0,0.26224226
0,0.24302544
0,0.3589193
0,0.66546565
0,0.50508827
0,0.34986112
0,0.40011418
0,0.590168
0,0.55142355
0,0.14966306
0,0.3764014
0,0.18601601
0,0.34471202
0,0.41848528
0,0.2593441
0,0.49769044
0,0.3628589
1,0.28524998
0,0.45877504
0,0.21385805
0,0.27543575
0,0.45018426
0,0.2866043
0,0.3744991
0,0.3372588
0,0.36249077
0,0.23919208
0,0.09267659
0,0.23585135
0,0.22064827
0,0.3004772
0,0.23393156
0,0.5673681
0,0.15790924
0,0.2671818
0,0.44809628
0,0.5275853
0,0.31482965
0,0.41131273
0,0.4424365
0,0.29405499
0,0.23616114
0,0.28834918
0,0.29008797
0,0.49149272
0,0.09790825
0,0.3806776
0,0.2499749
0,0.35818958
0,0.3499487
0,0.16937059
0,0.20430851
0,0.2270381
0,0.25828668
0,0.4069312
0,0.27976713
0,0.24977097
0,0.5829873
0,0.64714366
0,0.25204793
0,0.19981478
0,0.3133865
0,0.39203653
0,0.35386297
0,0.38621348
0,0.40216622
0,0.5575031
0,0.11342987
0,0.30839476
0,0.29500145
0,0.24414209
0,0.3188453
1,0.610591
0,0.38065028
0,0.19774047
0,0.26488787
1,0.41802037
0,0.68740356
0,0.13003515
0,0.40757906
0,0.3826588
0,0.47309697
0,0.18292807
0,0.3034037
0,0.18526511
0,0.20292288
0,0.49410242
0,0.40204516
0,0.159711
0,0.37142333
0,0.37101567
0,0.17486778
0,0.392071
0,0.77897274
0,0.22459343
0,0.18642361
0,0.38429764
0,0.34818876
0,0.29311588
0,0.3573316
0,0.28297547
0,0.594552
0,0.3737258
0,0.18068217
0,0.41089833
0,0.40748522
0,0.19402398
0,0.6057797
0,0.39947286
0,0.40305385
0,0.17492574
0,0.289733
0,0.26903674
0,0.19617969
0,0.3641177
0,0.4724885
0,0.27797446
0,0.60728115
0,0.19597153
0,0.2565195
0,0.41861403
0,0.20407851
0,0.3262734
0,0.38198683
0,0.42509514
0,0.29599184
0,0.20742732
0,0.32598695
0,0.32996157
0,0.5876401
0,0.34591267
0,0.29170954
0,0.48057446
0,0.44691586
0,0.31448758
0,0.18263888
0,0.4764904
0,0.1490231
0,0.15328653
0,0.6681694
0,0.4133206
0,0.33274612
0,0.38223782
0,0.37138006
0,0.13755485
0,0.38107827
0,0.26744935
0,0.36906388
0,0.36976048
0,0.2087961
0,0.40509507
0,0.2027466
0,0.20306872
0,0.29188302
0,0.36309317
0,0.38823417
0,0.2363777
0,0.21213593
0,0.23818992
0,0.5349827
0,0.14870025
0,0.21190044
0,0.30397287
0,0.17802288
0,0.38335913
0,0.32989419
0,0.33227614
0,0.3515538
0,0.272758
0,0.37977272
0,0.3143398
0,0.097853996
0,0.47865054
0,0.37523606
0,0.44280216
0,0.3168758
0,0.20491691
0,0.30690008
0,0.35022122
0,0.1267044
0,0.30438548
0,0.31350517
0,0.33531088
0,0.21283157
0,0.32907513
0,0.10651782
0,0.22768477
0,0.28795338
0,0.18072334
0,0.36299825
0,0.24740736
0,0.18978703
0,0.21416914
0,0.21385568
0,0.44631076
0,0.40677917
0,0.42033854
0,0.4057666
0,0.47661462
0,0.29803795
0,0.4260622
0,0.4090962
0,0.43690634
0,0.23184104
0,0.4540971
0,0.18580209
0,0.27392793
0,0.2888747
0,0.302539
0,0.5023547
0,0.20457916
0,0.22950137
0,0.5873107
0,0.15470049
0,0.27815318
0,0.48836997
0,0.22916661
0,0.26955068
0,0.24680452
0,0.48651347
0,0.18234088
0,0.38717064
0,0.40603027
0,0.12115033
0,0.35224968
0,0.42361963
0,0.09385876
0,0.19071925
0,0.33335394
0,0.13570601
0,0.29465535
0,0.5398809
0,0.3483758
0,0.49642915
0,0.31174853
0,0.36959517
0,0.3819668
0,0.20209683
0,0.15348166
0,0.40049443
0,0.29986483
0,0.16016227
0,0.38695744
0,0.14652473
0,0.5110598
0,0.34156683
0,0.16499026
0,0.09369932
0,0.19177042
0,0.079992436
0,0.11881504
0,0.092532806
0,0.45725918
0,0.42784142
0,0.26407894
0,0.14808622
0,0.0934613
0,0.17577833
0,0.36764804
0,0.20935014
0,0.14127149
0,0.37580365
0,0.19117074
0,0.27898365
0,0.33194438
0,0.19693688
0,0.3074628
0,0.3213891
0,0.4304554
1,0.22605588
1,0.24064483
1,0.1543017
1,0.3512505
1,0.43819925
1,0.17847742
1,0.39584824
1,0.15406114
1,0.32715693
1,0.51033247
1,0.57261187
1,0.6291641
1,0.27123618
1,0.41040662
1,0.419802
1,0.3294637
1,0.37652114
1,0.48579586
1,0.54289657
1,0.55045384
1,0.48085645
1,0.40919423
1,0.5321882
1,0.49752417
1,0.6779364
1,0.3318537
1,0.710089
1,0.45786327
1,0.28306478
1,0.36876848
1,0.37654096
1,0.57862175
1,0.5794031
1,0.6625282
1,0.49382284
1,0.2636812
1,0.43643123
1,0.19474673
1,0.45601898
1,0.4788638
1,0.46799958
1,0.37826258
1,0.38602284
1,0.34449428
1,0.36410972
1,0.67615837
1,0.39576095
1,0.55306256
1,0.49490395
1,0.4851818
1,0.2264229
1,0.19368605
1,0.41334033
1,0.5660184
1,0.42915452
1,0.45478186
1,0.64466685
1,0.19007154
1,0.27348322
1,0.70317245
1,0.306077
1,0.3245024
1,0.4462337
1,0.5840445
1,0.50143105
1,0.44175464
1,0.42448878
1,0.5933823
1,0.46244338
1,0.4899794
1,0.22529308
1,0.34088326
1,0.43975383
1,0.3008538
1,0.50536907
1,0.2363426
1,0.41294834
1,0.27326533
1,0.33879015
1,0.46381417
1,0.58625734
1,0.62517387
1,0.58919215
1,0.4719202
1,0.24786611
1,0.20767815
1,0.40332097
1,0.6159412
1,0.45651388
1,0.40790004
1,0.5757861
1,0.25613227
1,0.3347168
1,0.6070752
1,0.42992133
1,0.53551877
1,0.41670752
1,0.33331755
1,0.46829978
1,0.28483135
1,0.3394755
1,0.32589215
1,0.46770707
1,0.38742083
1,0.3169296
1,0.58139414
1,0.4430982
1,0.30551124
1,0.47486898
1,0.41756544
1,0.17177641
1,0.17177641
1,0.49529305
1,0.39980158
1,0.45317855
1,0.42892763
1,0.50303036
1,0.5169381
1,0.31345415
1,0.45816654
1,0.5752809
1,0.46910906
1,0.48083627
1,0.4071456
1,0.57435286
1,0.569367
1,0.5516045
1,0.53241575
1,0.5850785
1,0.45704117
1,0.58642995
1,0.5970809
1,0.46241257
1,0.5017699
1,0.5061605
1,0.2438766
1,0.62170345
1,0.67575604
1,0.65331876
1,0.34314075
1,0.5673578
1,0.5699209
1,0.5548161
1,0.62203246
1,0.5245084
1,0.41458735
1,0.41668198
1,0.26193565
1,0.4629031
1,0.2510732
1,0.5191397
1,0.4268925
1,0.42200795
1,0.1865999
1,0.7267108
1,0.5335709
1,0.75476134
1,0.6403891
1,0.40189168
1,0.40488315
1,0.3720198
1,0.52940446
1,0.6398749
1,0.37043005
1,0.47198954
1,0.52648556
1,0.25137365
1,0.5504944
1,0.32519588
1,0.61730206
1,0.54208726
1,0.4824728
1,0.39214003
1,0.36434248
1,0.34322828
1,0.550346
1,0.35994488
1,0.34261397
1,0.3242612
1,0.344706
1,0.4263634
1,0.48104507
1,0.41964376
1,0.32951167
1,0.44805488
1,0.509684
1,0.46440655
1,0.5071576
1,0.37873465
1,0.51267344
1,0.31889054
1,0.57160217
1,0.49408588
1,0.7023142
1,0.44260195
1,0.3276833
1,0.14802995
1,0.5595938
1,0.33423918
1,0.32503003
1,0.45881745
1,0.2664332
1,0.3960558
1,0.47374552
1,0.5372429
1,0.3688759
1,0.39764467
1,0.2866419
1,0.54757243
1,0.56301224
1,0.31510633
1,0.40481657
1,0.3005721
1,0.64122546
1,0.6172639
1,0.37543014
1,0.2334808
1,0.46604827
1,0.32046172
1,0.53163993
1,0.31909233
1,0.24618745
1,0.5802786
1,0.20156953
1,0.58662415
1,0.4367016
1,0.23670334
1,0.5725978
1,0.47805518
1,0.5247976
1,0.49743986
1,0.4537061
1,0.48080176
1,0.6435123
1,0.6146564
1,0.7301118
1,0.4774965
1,0.57354265
1,0.63492155
1,0.33636338
1,0.46636915
1,0.44734785
1,0.45093197
1,0.39707416
1,0.4194086
1,0.4324113
1,0.40190274
1,0.5293949
1,0.39754993
1,0.63710517
1,0.31213492
1,0.32298365
1,0.55162996
1,0.47086152
1,0.64384407
1,0.4482372
1,0.4286356
1,0.5402645
1,0.60048074
1,0.5132972
1,0.27513504
1,0.52276033
1,0.5051944
1,0.4983557
1,0.44075575
1,0.42866006
1,0.6661662
1,0.43358204
1,0.38293865
1,0.37866375
1,0.47685516
1,0.6044454
1,0.33099684
1,0.38696218
1,0.48647684
1,0.5034789
1,0.5096494
1,0.5614843
1,0.5247602
1,0.40137026
1,0.654242
1,0.26600266
1,0.57556164
1,0.27581134
1,0.44706357
1,0.6637454
1,0.29436293
1,0.42995718
1,0.37808943
1,0.62886626
1,0.4147255
1,0.5336824
1,0.57120556
1,0.32147655
1,0.2781883
1,0.25009665
1,0.26495963
1,0.5466912
1,0.40954533
1,0.40897676
1,0.62561935
1,0.36820233
1,0.36777198
1,0.49634138
1,0.47551993
1,0.5264704
1,0.6961268
1,0.5289603
1,0.4850868
1,0.41783538
1,0.37091947
1,0.6211239
1,0.4617509
1,0.5678888
1,0.17041989
1,0.1341618
1,0.34528556
1,0.34258822
1,0.4533643
1,0.44965127
1,0.25136566
1,0.4780048
1,0.53505486
1,0.6113932
1,0.18770584
1,0.25773787
1,0.3754503
1,0.3922064
1,0.48505652
1,0.27083984
1,0.48851058
1,0.23904207
1,0.4627002
1,0.19847368
1,0.3565528
1,0.647697
1,0.7070967
1,0.6494346
1,0.41853732
1,0.44515303
1,0.5875866
1,0.3892493
1,0.65256506
1,0.5705664
1,0.54043394
1,0.31168842
1,0.5657979
1,0.50504833
1,0.17633642
1,0.34623203
1,0.23647718
1,0.3480905
1,0.36141422
1,0.31074303
1,0.57265925
1,0.6486927
1,0.24786663
1,0.42274228
1,0.39870924
1,0.6451972
1,0.46735644
1,0.33464262
1,0.4757635
1,0.53485763
1,0.3933499
1,0.3579528
1,0.4698659
1,0.42757446
1,0.46711546
1,0.3981515
1,0.4047312
1,0.3569392
1,0.24345763
1,0.3112129
1,0.3503325
1,0.3696269
1,0.2256184
1,0.58887964
1,0.48367396
1,0.5567558
1,0.6565279
1,0.60046494
1,0.39818025
1,0.5568149
1,0.54597574
1,0.54544795
1,0.39945415
1,0.69209087
1,0.5546097
1,0.31175098
1,0.36910117
1,0.45395848
1,0.43473092
1,0.22401181
1,0.6303807
1,0.57358456
1,0.58514446
1,0.34942403
1,0.4673567
1,0.49641904
1,0.46786124
1,0.555171
1,0.44266504
1,0.5521016
1,0.53175294
1,0.32127556
1,0.41854915
1,0.68562406
1,0.33620483
1,0.42741728
1,0.41957414
1,0.4727019
1,0.3210713
1,0.29151908
1,0.1559791
1,0.3506107
1,0.31978914
1,0.35817018
1,0.516353
1,0.328271
1,0.46207798
1,0.51445884
1,0.34318283
1,0.41731012
1,0.48810768
1,0.3470442
1,0.5106113
1,0.25024447
1,0.47665274
1,0.54919565
1,0.32558838
1,0.35554156
1,0.41718572
1,0.7086639
1,0.46683756
1,0.47480044
1,0.4225294
1,0.26496902
1,0.18459125
1,0.5934089
1,0.63187927
1,0.19524571
1,0.42080948
1,0.47642514
1,0.49444583
1,0.5848109
1,0.25160453
1,0.14641023
1,0.40006304
1,0.34340596
1,0.31191123
1,0.25342253
1,0.4828814
1,0.26977453
1,0.6122486
1,0.35737434
1,0.22558245
1,0.24115862
1,0.45430318
1,0.31190288
1,0.5363106
1,0.48549113
1,0.32852042
1,0.30940947
1,0.4207915
1,0.39156836
1,0.37320006
1,0.40369183
1,0.34244767
1,0.4552975
1,0.42307985
1,0.3863773
1,0.48206025
1,0.29728302
1,0.50826526
1,0.5565783
1,0.31535414
1,0.28184512
1,0.6685733
1,0.42319942
1,0.44433388
1,0.5942504
1,0.43718153
1,0.49898022
1,0.24073032
1,0.34596017
1,0.6569913
1,0.37111914
1,0.57223034
1,0.41514215
1,0.5276401
1,0.5282764
1,0.25230172
1,0.53333753
1,0.5710624
1,0.53511083
1,0.48547354
1,0.5333973
1,0.21584392
1,0.4764574
1,0.5153331
1,0.2459516
1,0.4318094
1,0.28119776
1,0.5944103
1,0.60316557
1,0.4225495
1,0.31258732
1,0.24933875
1,0.5248234
1,0.485848
1,0.21706963
1,0.30508274
1,0.7549059
1,0.332577
1,0.74116325
1,0.12757109
1,0.6123021
1,0.62727267
1,0.3592957
1,0.36428496
1,0.75018686
1,0.29346624
1,0.36404553
1,0.54380465
1,0.29659018
1,0.33373377
1,0.38574642
